time	count
157718.00	0.00
157736.00	0.25
157747.00	0.00
157759.00	0.25
157760.00	0.00
157773.00	0.25
157781.00	0.00
157796.00	0.25
157797.00	0.00
157821.00	0.25
157822.00	0.00
157844.00	0.25
157845.00	0.00
157868.00	0.25
157869.00	0.00
157892.00	0.25
157898.00	0.00
157906.00	0.00
157931.00	0.25
157933.00	0.00
157946.00	0.25
157957.00	0.00
157965.00	0.25
157966.00	0.00
157987.00	0.25
157988.00	0.00
158005.00	0.25
158006.00	0.00
158023.00	0.25
158030.00	0.00
158034.00	0.00
158058.00	0.25
158059.00	0.00
158092.00	0.25
158094.00	0.00
158111.00	0.25
158112.00	0.00
158156.00	0.25
158161.00	0.00
158191.00	0.25
158192.00	0.00
158220.00	0.25
158221.00	0.00
158247.00	0.25
158248.00	0.00
158270.00	0.25
158271.00	0.00
158285.00	0.00
158307.00	0.25
158308.00	0.00
158320.00	0.00
158343.00	0.25
158344.00	0.00
158371.00	0.25
158372.00	0.00
158393.00	0.25
158404.00	0.00
158417.00	0.25
158418.00	0.00
158433.00	0.25
158434.00	0.00
158447.00	0.25
158455.00	0.00
158463.00	0.25
158464.00	0.00
158498.00	0.25
158499.00	0.00
158522.00	0.25
158523.00	0.00
158545.00	0.25
158552.00	0.00
158565.00	0.25
158570.00	0.00
158586.00	0.25
158587.00	0.00
158609.00	0.25
158610.00	0.00
158632.00	0.25
158633.00	0.00
158655.00	0.25
158656.00	0.00
158682.00	0.25
158687.00	0.00
158701.00	0.25
158702.00	0.00
158723.00	0.25
158724.00	0.00
158746.00	0.25
158747.00	0.00
158773.00	0.25
158775.00	0.00
158792.00	0.25
158794.00	0.00
158811.00	0.25
158812.00	0.00
158825.00	0.00
158839.00	0.00
158852.00	0.25
158859.00	0.00
158863.00	0.00
158867.00	0.00
158880.00	0.00
158887.00	0.00
158908.00	0.25
158916.00	0.00
158928.00	0.25
158929.00	0.00
158939.00	0.00
158960.00	0.25
158968.00	0.00
158977.00	0.25
158978.00	0.00
158999.00	0.25
159000.00	0.00
159014.00	0.25
159015.00	0.00
159040.00	0.25
159045.00	0.00
159050.00	0.25
159051.00	0.00
159088.00	0.25
159089.00	0.00
159111.00	0.25
159112.00	0.00
159134.00	0.25
159135.00	0.00
159148.00	0.25
159149.00	0.00
159169.00	0.00
159185.00	0.25
159186.00	0.00
159205.00	0.25
159210.00	0.00
159220.00	0.25
159221.00	0.00
159239.00	0.25
159245.00	0.00
159256.00	0.25
159261.00	0.00
159276.00	0.25
159277.00	0.00
159295.00	0.00
159320.00	0.25
159321.00	0.00
159357.00	0.00
159383.00	0.25
159384.00	0.00
159401.00	0.25
159402.00	0.00
159423.00	0.25
159424.00	0.00
159442.00	0.00
159453.00	0.25
159463.00	0.00
159476.00	0.25
159477.00	0.00
159494.00	0.25
159495.00	0.00
159511.00	0.25
159519.00	0.00
159526.00	0.25
159527.00	0.00
159549.00	0.25
159550.00	0.00
159568.00	0.25
159569.00	0.00
159591.00	0.25
159605.00	0.00
159615.00	0.25
159616.00	0.00
159629.00	0.25
159630.00	0.00
159643.00	0.25
159651.00	0.00
159660.00	0.00
159682.00	0.25
159683.00	0.00
159704.00	0.25
159705.00	0.00
159726.00	0.25
159731.00	0.00
159748.00	0.25
159749.00	0.00
159761.00	0.25
159769.00	0.00
159780.00	0.25
159784.00	0.00
159801.00	0.25
159802.00	0.00
159825.00	0.25
159826.00	0.00
159848.00	0.25
159849.00	0.00
159871.00	0.00
159894.00	0.25
159899.00	0.00
159915.00	0.25
159930.00	0.00
159943.00	0.25
159944.00	0.00
159955.00	0.00
159974.00	0.25
159976.00	0.00
159993.00	0.25
159994.00	0.00
160006.00	0.25
160014.00	0.00
160022.00	0.25
160023.00	0.00
160046.00	0.00
160068.00	0.25
160069.00	0.00
160102.00	0.25
160103.00	0.00
160118.00	0.25
160119.00	0.00
160138.00	0.25
160144.00	0.00
160152.00	0.00
160175.00	0.25
160181.00	0.00
160192.00	0.25
160193.00	0.00
160211.00	0.25
160212.00	0.00
160232.00	0.25
160233.00	0.00
160265.00	0.25
160266.00	0.00
160283.00	0.25
160284.00	0.00
160301.00	0.25
160302.00	0.00
160319.00	0.25
160320.00	0.00
160339.00	0.25
160340.00	0.00
160355.00	0.25
160368.00	0.00
160373.00	0.00
160394.00	0.25
160400.00	0.00
160412.00	0.25
160413.00	0.00
160427.00	0.00
160449.00	0.25
160450.00	0.00
160471.00	0.25
160472.00	0.00
160493.00	0.25
160494.00	0.00
160518.00	0.25
160525.00	0.00
160533.00	0.25
160534.00	0.00
160551.00	0.25
160552.00	0.00
160571.00	0.25
160572.00	0.00
160590.00	0.25
160591.00	0.00
160606.00	0.25
160607.00	0.00
160623.00	0.25
160624.00	0.00
160646.00	0.25
160647.00	0.00
160669.00	0.25
160674.00	0.00
160687.00	0.25
160693.00	0.00
160708.00	0.00
160729.00	0.25
160730.00	0.00
160752.00	0.25
160753.00	0.00
160778.00	0.25
160779.00	0.00
160801.00	0.25
160802.00	0.00
160823.00	0.00
160846.00	0.25
160851.00	0.00
160864.00	0.25
160865.00	0.00
160882.00	0.25
160883.00	0.00
160906.00	0.00
160928.00	0.00
160949.00	0.25
160950.00	0.00
160969.00	0.25
160970.00	0.00
160974.00	0.25
160987.00	0.00
160991.00	0.25
161007.00	0.50
161008.00	0.25
161012.00	0.25
161022.00	0.50
161028.00	0.25
161031.00	0.25
161043.00	0.25
161056.00	0.25
161058.00	0.00
161087.00	0.25
161088.00	0.00
161104.00	0.25
161116.00	0.00
161136.00	0.25
161143.00	0.50
161144.00	0.25
161153.00	0.00
161166.00	0.25
161167.00	0.00
161181.00	0.25
161189.00	0.00
161194.00	0.25
161195.00	0.00
161230.00	0.25
161231.00	0.00
161253.00	0.25
161269.00	0.00
161271.00	0.25
161272.00	0.00
161294.00	0.00
161307.00	0.25
161308.00	0.00
161325.00	0.25
161326.00	0.00
161344.00	0.25
161345.00	0.00
161358.00	0.25
161359.00	0.00
161377.00	0.25
161378.00	0.00
161397.00	0.00
161415.00	0.00
161430.00	0.00
161452.00	0.25
161453.00	0.00
161478.00	0.25
161479.00	0.00
161491.00	0.25
161494.00	0.00
161509.00	0.25
161513.00	0.00
161526.00	0.25
161527.00	0.00
161543.00	0.25
161544.00	0.00
161567.00	0.25
161571.00	0.00
161586.00	0.25
161594.00	0.00
161605.00	0.25
161606.00	0.00
161621.00	0.25
161622.00	0.00
161641.00	0.25
161642.00	0.00
161663.00	0.25
161664.00	0.00
161670.00	0.00
161704.00	0.25
161705.00	0.00
161727.00	0.25
161728.00	0.00
161750.00	0.25
161756.00	0.00
161763.00	0.25
161764.00	0.00
161785.00	0.25
161790.00	0.00
161808.00	0.00
161820.00	0.25
161821.00	0.00
161842.00	0.25
161843.00	0.00
161850.00	0.25
161851.00	0.00
161872.00	0.25
161873.00	0.00
161890.00	0.25
161891.00	0.00
161905.00	0.25
161906.00	0.00
161927.00	0.25
161932.00	0.00
161947.00	0.25
161948.00	0.00
161973.00	0.25
161975.00	0.00
161990.00	0.25
161991.00	0.00
162011.00	0.25
162012.00	0.00
162018.00	0.25
162019.00	0.00
162042.00	0.25
162043.00	0.00
162065.00	0.25
162066.00	0.00
162096.00	0.25
162097.00	0.00
162119.00	0.25
162124.00	0.00
162138.00	0.25
162139.00	0.00
162162.00	0.25
162163.00	0.00
162184.00	0.25
162185.00	0.00
162199.00	0.25
162200.00	0.00
162220.00	0.25
162221.00	0.00
162243.00	0.00
162266.00	0.25
162267.00	0.00
162279.00	0.25
162280.00	0.00
162304.00	0.25
162306.00	0.00
162325.00	0.25
162336.00	0.00
162338.00	0.25
162343.00	0.00
162353.00	0.25
162354.00	0.00
162371.00	0.25
162372.00	0.00
162394.00	0.00
162412.00	0.25
162413.00	0.00
162427.00	0.00
162442.00	0.25
162446.00	0.00
162460.00	0.25
162461.00	0.00
162481.00	0.25
162482.00	0.00
162504.00	0.25
162505.00	0.00
162526.00	0.25
162527.00	0.00
162548.00	0.25
162554.00	0.00
162567.00	0.25
162575.00	0.00
162587.00	0.00
162611.00	0.25
162612.00	0.00
162616.00	0.25
162617.00	0.00
162638.00	0.00
162663.00	0.00
162680.00	0.25
162681.00	0.00
162699.00	0.25
162700.00	0.00
162719.00	0.25
162720.00	0.00
162732.00	0.25
162733.00	0.00
162752.00	0.25
162754.00	0.00
162787.00	0.25
162788.00	0.00
162804.00	0.25
162805.00	0.00
162817.00	0.25
162832.00	0.50
162842.00	0.25
162850.00	0.00
162851.00	0.25
162856.00	0.00
162877.00	0.25
162878.00	0.00
162902.00	0.25
162903.00	0.00
162926.00	0.25
162927.00	0.00
162951.00	0.25
162952.00	0.00
162967.00	0.25
162968.00	0.00
