time	count
99860.00	0.50
99861.00	0.00
99898.00	0.50
99899.00	0.00
99938.00	0.50
99939.00	0.00
99975.00	0.50
99977.00	0.00
100015.00	0.50
100016.00	0.00
100310.00	0.50
100312.00	0.00
100372.00	0.50
100373.00	0.00
100409.00	0.50
100410.00	0.00
100451.00	0.50
100452.00	0.00
100527.00	0.50
100529.00	0.00
100582.00	0.50
100617.00	0.00
100655.00	0.50
100656.00	0.00
100738.00	0.50
100739.00	0.00
100780.00	0.50
100781.00	0.00
100825.00	0.50
100826.00	0.00
100860.00	0.50
100864.00	0.00
101106.00	0.50
101155.00	0.00
101197.00	0.50
101199.00	0.00
101259.00	0.50
101260.00	0.00
101309.00	0.50
101311.00	0.00
101346.00	0.50
101350.00	0.00
101389.00	0.50
101390.00	0.00
101424.00	0.00
101463.00	0.00
101500.00	0.50
101501.00	0.00
101543.00	0.50
101546.00	0.00
101581.00	0.50
101582.00	0.00
101615.00	0.50
101616.00	0.00
101649.00	0.50
101650.00	0.00
101686.00	0.00
101722.00	0.50
101723.00	0.00
101758.00	0.50
101761.00	0.00
101797.00	0.50
101798.00	0.00
101834.00	0.50
101835.00	0.00
101871.00	0.50
101872.00	0.00
101907.00	0.50
101908.00	0.00
101944.00	0.50
101947.00	0.00
101981.00	0.50
101982.00	0.00
102063.00	0.00
102141.00	0.50
102171.00	0.00
102209.00	0.50
102214.00	0.00
102276.00	0.50
102277.00	0.00
102319.00	0.50
102320.00	0.00
102354.00	0.50
102355.00	0.00
102408.00	0.50
102409.00	0.00
102450.00	0.50
102451.00	0.00
102522.00	0.00
102557.00	0.50
102587.00	0.00
102598.00	0.50
102600.00	0.00
102640.00	0.50
102641.00	0.00
102700.00	0.50
102701.00	0.00
102738.00	0.50
102739.00	0.00
102778.00	0.50
102779.00	0.00
102815.00	0.50
102816.00	0.00
102854.00	0.50
102856.00	0.00
103150.00	0.50
103152.00	0.00
103220.00	0.50
103221.00	0.00
103258.00	0.50
103262.00	0.00
103304.00	0.50
103305.00	0.00
103381.00	0.50
103383.00	0.00
103443.00	0.50
103482.00	0.00
103520.00	0.50
103525.00	0.00
103607.00	0.50
103609.00	0.00
103649.00	0.50
103651.00	0.00
103694.00	0.50
103695.00	0.00
103730.00	0.50
103731.00	0.00
103765.00	0.00
103799.00	0.50
103800.00	0.00
103845.00	0.50
103846.00	0.00
103886.00	0.50
103890.00	0.00
104058.00	0.50
104107.00	0.00
104149.00	0.50
104153.00	0.00
104206.00	0.50
104207.00	0.00
104250.00	0.50
104251.00	0.00
104284.00	0.50
104285.00	0.00
104365.00	0.00
104433.00	0.50
104463.00	0.00
104501.00	0.50
104506.00	0.00
104567.00	0.50
104569.00	0.00
104610.00	0.50
104611.00	0.00
104645.00	0.50
104646.00	0.00
104699.00	0.50
104701.00	0.00
104742.00	0.50
104743.00	0.00
104813.00	0.50
104814.00	0.00
104849.00	0.50
104877.00	0.00
